"ccaa","year","edad","codigo","situation","count","porcentaje"
"Castilla y León",2006,"de 30 a 34 años","7","para_b_4mas_a",886,0.07
"Castilla y León",2006,"de 30 a 34 años","7","para_b_2a4a",1158,0.08
"Castilla y León",2006,"de 30 a 34 años","7","para_b_1a2a",2867,0.21
"Castilla y León",2006,"de 30 a 34 años","7","para_b_6ma1a",2032,0.15
"Castilla y León",2006,"de 30 a 34 años","7","para_b_menos6m",5722,0.42
"Castilla y León",2006,"de 30 a 34 años","7","inac_desanim",165,0.01
"Castilla y León",2006,"de 30 a 34 años","7","inactivos",24334,0.13
"Castilla y León",2006,"de 45 a 49 años","7","mayores",186203,1
"Castilla y León",2006,"de 45 a 49 años","7","activos",146353,0.79
"Castilla y León",2006,"de 45 a 49 años","7","ocupados",138989,0.95
"Castilla y León",2006,"de 45 a 49 años","7","asalariados",104847,0.75
"Castilla y León",2006,"de 45 a 49 años","7","asal_temp",20250,0.19
"Castilla y León",2006,"de 45 a 49 años","7","asal_temp_parc",4634,0.23
"Castilla y León",2006,"de 45 a 49 años","7","asal_temp_parc_inv",3084,0.15
"Castilla y León",2006,"de 45 a 49 años","7","asal_temp_comp",15615,0.77
"Castilla y León",2006,"de 45 a 49 años","7","asal_indef",84598,0.81
"Castilla y León",2006,"de 45 a 49 años","7","asal_indef_parc",7256,0.09
"Castilla y León",2006,"de 45 a 49 años","7","asal_indef_parc_inv",3213,0.04
"Castilla y León",2006,"de 45 a 49 años","7","asal_indef_comp",77342,0.91
"Castilla y León",2006,"de 45 a 49 años","7","parados",7364,0.05
"Castilla y León",2006,"de 45 a 49 años","7","para_b_4mas_a",649,0.09
"Castilla y León",2006,"de 45 a 49 años","7","para_b_2a4a",807,0.11
"Castilla y León",2006,"de 45 a 49 años","7","para_b_1a2a",1275,0.17
"Castilla y León",2006,"de 45 a 49 años","7","para_b_6ma1a",1041,0.14
"Castilla y León",2006,"de 45 a 49 años","7","para_b_menos6m",2811,0.38
"Castilla y León",2006,"de 45 a 49 años","7","inac_desanim",2274,0.06
"Castilla y León",2006,"de 45 a 49 años","7","inactivos",39850,0.21
"Castilla y León",2006,"de 35 a 39 años","7","mayores",187360,1
"Castilla y León",2006,"de 35 a 39 años","7","activos",157796,0.84
"Castilla y León",2006,"de 35 a 39 años","7","ocupados",145639,0.92
"Castilla y León",2006,"de 35 a 39 años","7","asalariados",116387,0.8
"Castilla y León",2006,"de 35 a 39 años","7","asal_temp",31159,0.27
"Castilla y León",2006,"de 35 a 39 años","7","asal_temp_parc",6337,0.2
"Castilla y León",2006,"de 35 a 39 años","7","asal_temp_parc_inv",3230,0.1
"Castilla y León",2006,"de 35 a 39 años","7","asal_temp_comp",24821,0.8
"Castilla y León",2006,"de 35 a 39 años","7","asal_indef",85228,0.73
"Castilla y León",2006,"de 35 a 39 años","7","asal_indef_parc",7308,0.09
"Castilla y León",2006,"de 35 a 39 años","7","asal_indef_parc_inv",2008,0.02
"Castilla y León",2006,"de 35 a 39 años","7","asal_indef_comp",77920,0.91
"Castilla y León",2006,"de 35 a 39 años","7","parados",12157,0.08
"Castilla y León",2006,"de 35 a 39 años","7","para_b_4mas_a",1131,0.09
"Castilla y León",2006,"de 35 a 39 años","7","para_b_2a4a",756,0.06
"Castilla y León",2006,"de 35 a 39 años","7","para_b_1a2a",1795,0.15
"Castilla y León",2006,"de 35 a 39 años","7","para_b_6ma1a",2173,0.18
"Castilla y León",2006,"de 35 a 39 años","7","para_b_menos6m",5190,0.43
"Castilla y León",2006,"de 35 a 39 años","7","inac_desanim",472,0.02
"Castilla y León",2006,"de 35 a 39 años","7","inactivos",29565,0.16
"Castilla y León",2006,"de 55 a 59 años","7","mayores",145387,1
"Castilla y León",2006,"de 55 a 59 años","7","activos",86005,0.59
"Castilla y León",2006,"de 55 a 59 años","7","ocupados",80875,0.94
"Castilla y León",2006,"de 55 a 59 años","7","asalariados",58125,0.72
"Castilla y León",2006,"de 55 a 59 años","7","asal_temp",6714,0.12
"Castilla y León",2006,"de 55 a 59 años","7","asal_temp_parc",1337,0.2
"Castilla y León",2006,"de 55 a 59 años","7","asal_temp_parc_inv",655,0.1
"Castilla y León",2006,"de 55 a 59 años","7","asal_temp_comp",5377,0.8
"Castilla y León",2006,"de 55 a 59 años","7","asal_indef",51411,0.88
"Castilla y León",2006,"de 55 a 59 años","7","asal_indef_parc",4061,0.08
"Castilla y León",2006,"de 55 a 59 años","7","asal_indef_parc_inv",1581,0.03
"Castilla y León",2006,"de 55 a 59 años","7","asal_indef_comp",47350,0.92
"Castilla y León",2006,"de 55 a 59 años","7","parados",5130,0.06
"Castilla y León",2006,"de 55 a 59 años","7","para_b_4mas_a",810,0.16
"Castilla y León",2006,"de 55 a 59 años","7","para_b_2a4a",736,0.14
"Castilla y León",2006,"de 55 a 59 años","7","para_b_1a2a",473,0.09
"Castilla y León",2006,"de 55 a 59 años","7","para_b_6ma1a",751,0.15
"Castilla y León",2006,"de 55 a 59 años","7","para_b_menos6m",1662,0.32
"Castilla y León",2006,"de 55 a 59 años","7","inac_desanim",4027,0.07
"Castilla y León",2006,"de 55 a 59 años","7","inactivos",59382,0.41
"Castilla y León",2006,"65 o más años","7","mayores",536140,1
"Castilla y León",2006,"65 o más años","7","activos",6874,0.01
"Castilla y León",2006,"65 o más años","7","ocupados",6874,1
"Castilla y León",2006,"65 o más años","7","asalariados",2137,0.31
"Castilla y León",2006,"65 o más años","7","asal_temp",244,0.11
"Castilla y León",2006,"65 o más años","7","asal_temp_parc",115,0.47
"Castilla y León",2006,"65 o más años","7","asal_temp_parc_inv",46,0.19
"Castilla y León",2006,"65 o más años","7","asal_temp_comp",129,0.53
"Castilla y León",2006,"65 o más años","7","asal_indef",1893,0.89
"Castilla y León",2006,"65 o más años","7","asal_indef_parc",560,0.3
"Castilla y León",2006,"65 o más años","7","asal_indef_parc_inv",84,0.04
"Castilla y León",2006,"65 o más años","7","asal_indef_comp",1333,0.7
"Castilla y León",2006,"65 o más años","7","parados",0,0
"Castilla y León",2006,"65 o más años","7","para_b_4mas_a",886,0
"Castilla y León",2006,"65 o más años","7","para_b_2a4a",1158,0
"Castilla y León",2006,"65 o más años","7","para_b_1a2a",2867,0
"Castilla y León",2006,"65 o más años","7","para_b_6ma1a",2032,0
"Castilla y León",2006,"65 o más años","7","para_b_menos6m",5722,0
"Castilla y León",2006,"65 o más años","7","inac_desanim",360,0
"Castilla y León",2006,"65 o más años","7","inactivos",529266,0.99
"Castilla y León",2006,"de 60 a 64 años","7","mayores",134062,1
"Castilla y León",2006,"de 60 a 64 años","7","activos",43903,0.33
"Castilla y León",2006,"de 60 a 64 años","7","ocupados",42018,0.96
"Castilla y León",2006,"de 60 a 64 años","7","asalariados",22227,0.53
"Castilla y León",2006,"de 60 a 64 años","7","asal_temp",2530,0.11
"Castilla y León",2006,"de 60 a 64 años","7","asal_temp_parc",390,0.15
"Castilla y León",2006,"de 60 a 64 años","7","asal_temp_parc_inv",57,0.02
"Castilla y León",2006,"de 60 a 64 años","7","asal_temp_comp",2141,0.85
"Castilla y León",2006,"de 60 a 64 años","7","asal_indef",19697,0.89
"Castilla y León",2006,"de 60 a 64 años","7","asal_indef_parc",1395,0.07
"Castilla y León",2006,"de 60 a 64 años","7","asal_indef_parc_inv",385,0.02
"Castilla y León",2006,"de 60 a 64 años","7","asal_indef_comp",18302,0.93
"Castilla y León",2006,"de 60 a 64 años","7","parados",1885,0.04
"Castilla y León",2006,"de 60 a 64 años","7","para_b_4mas_a",263,0.14
"Castilla y León",2006,"de 60 a 64 años","7","para_b_2a4a",146,0.08
"Castilla y León",2006,"de 60 a 64 años","7","para_b_1a2a",371,0.2
"Castilla y León",2006,"de 60 a 64 años","7","para_b_6ma1a",260,0.14
"Castilla y León",2006,"de 60 a 64 años","7","para_b_menos6m",536,0.28
"Castilla y León",2006,"de 60 a 64 años","7","inac_desanim",1607,0.02
"Castilla y León",2006,"de 60 a 64 años","7","inactivos",90160,0.67
"Castilla-La Mancha",2006,"de 50 a 54 años","8","mayores",103701,1
"Castilla-La Mancha",2006,"de 50 a 54 años","8","activos",69630,0.67
"Castilla-La Mancha",2006,"de 50 a 54 años","8","ocupados",64703,0.93
"Castilla-La Mancha",2006,"de 50 a 54 años","8","asalariados",47176,0.73
"Castilla-La Mancha",2006,"de 50 a 54 años","8","asal_temp",11258,0.24
"Castilla-La Mancha",2006,"de 50 a 54 años","8","asal_temp_parc",1751,0.16
"Castilla-La Mancha",2006,"de 50 a 54 años","8","asal_temp_parc_inv",867,0.08
"Castilla-La Mancha",2006,"de 50 a 54 años","8","asal_temp_comp",9507,0.84
"Castilla-La Mancha",2006,"de 50 a 54 años","8","asal_indef",35918,0.76
"Castilla-La Mancha",2006,"de 50 a 54 años","8","asal_indef_parc",2448,0.07
"Castilla-La Mancha",2006,"de 50 a 54 años","8","asal_indef_parc_inv",766,0.02
"Castilla-La Mancha",2006,"de 50 a 54 años","8","asal_indef_comp",33470,0.93
"Castilla-La Mancha",2006,"de 50 a 54 años","8","parados",4927,0.07
"Castilla-La Mancha",2006,"de 50 a 54 años","8","para_b_4mas_a",184,0.04
"Castilla-La Mancha",2006,"de 50 a 54 años","8","para_b_2a4a",521,0.11
"Castilla-La Mancha",2006,"de 50 a 54 años","8","para_b_1a2a",803,0.16
"Castilla-La Mancha",2006,"de 50 a 54 años","8","para_b_6ma1a",1125,0.23
"Castilla-La Mancha",2006,"de 50 a 54 años","8","para_b_menos6m",1729,0.35
"Castilla-La Mancha",2006,"de 50 a 54 años","8","inac_desanim",1378,0.04
"Castilla-La Mancha",2006,"de 50 a 54 años","8","inactivos",34071,0.33
"Castilla-La Mancha",2006,"de 60 a 64 años","8","mayores",83732,1
"Castilla-La Mancha",2006,"de 60 a 64 años","8","activos",28740,0.34
"Castilla-La Mancha",2006,"de 60 a 64 años","8","ocupados",27503,0.96
"Castilla-La Mancha",2006,"de 60 a 64 años","8","asalariados",16816,0.61
"Castilla-La Mancha",2006,"de 60 a 64 años","8","asal_temp",2694,0.16
"Castilla-La Mancha",2006,"de 60 a 64 años","8","asal_temp_parc",569,0.21
"Castilla-La Mancha",2006,"de 60 a 64 años","8","asal_temp_parc_inv",230,0.09
"Castilla-La Mancha",2006,"de 60 a 64 años","8","asal_temp_comp",2125,0.79
"Castilla-La Mancha",2006,"de 60 a 64 años","8","asal_indef",14121,0.84
"Castilla-La Mancha",2006,"de 60 a 64 años","8","asal_indef_parc",1380,0.1
"Castilla-La Mancha",2006,"de 60 a 64 años","8","asal_indef_parc_inv",289,0.02
"Castilla-La Mancha",2006,"de 60 a 64 años","8","asal_indef_comp",12741,0.9
"Castilla-La Mancha",2006,"de 60 a 64 años","8","parados",1237,0.04
"Castilla-La Mancha",2006,"de 60 a 64 años","8","para_b_4mas_a",107,0.09
"Castilla-La Mancha",2006,"de 60 a 64 años","8","para_b_2a4a",129,0.1
"Castilla-La Mancha",2006,"de 60 a 64 años","8","para_b_1a2a",307,0.25
"Castilla-La Mancha",2006,"de 60 a 64 años","8","para_b_6ma1a",313,0.25
"Castilla-La Mancha",2006,"de 60 a 64 años","8","para_b_menos6m",347,0.28
"Castilla-La Mancha",2006,"de 60 a 64 años","8","inac_desanim",1017,0.02
"Castilla-La Mancha",2006,"de 60 a 64 años","8","inactivos",54991,0.66
"Castilla-La Mancha",2006,"de 35 a 39 años","8","mayores",156756,1
"Castilla-La Mancha",2006,"de 35 a 39 años","8","activos",128650,0.82
"Castilla-La Mancha",2006,"de 35 a 39 años","8","ocupados",118429,0.92
"Castilla-La Mancha",2006,"de 35 a 39 años","8","asalariados",95960,0.81
"Castilla-La Mancha",2006,"de 35 a 39 años","8","asal_temp",29247,0.3
"Castilla-La Mancha",2006,"de 35 a 39 años","8","asal_temp_parc",2859,0.1
"Castilla-La Mancha",2006,"de 35 a 39 años","8","asal_temp_parc_inv",1416,0.05
"Castilla-La Mancha",2006,"de 35 a 39 años","8","asal_temp_comp",26388,0.9
"Castilla-La Mancha",2006,"de 35 a 39 años","8","asal_indef",66713,0.7
"Castilla-La Mancha",2006,"de 35 a 39 años","8","asal_indef_parc",6449,0.1
"Castilla-La Mancha",2006,"de 35 a 39 años","8","asal_indef_parc_inv",2136,0.03
"Castilla-La Mancha",2006,"de 35 a 39 años","8","asal_indef_comp",60264,0.9
"Castilla-La Mancha",2006,"de 35 a 39 años","8","parados",10221,0.08
"Castilla-La Mancha",2006,"de 35 a 39 años","8","para_b_4mas_a",431,0.04
"Castilla-La Mancha",2006,"de 35 a 39 años","8","para_b_2a4a",751,0.07
"Castilla-La Mancha",2006,"de 35 a 39 años","8","para_b_1a2a",1303,0.13
"Castilla-La Mancha",2006,"de 35 a 39 años","8","para_b_6ma1a",1716,0.17
"Castilla-La Mancha",2006,"de 35 a 39 años","8","para_b_menos6m",4525,0.44
"Castilla-La Mancha",2006,"de 35 a 39 años","8","inac_desanim",934,0.03
"Castilla-La Mancha",2006,"de 35 a 39 años","8","inactivos",28106,0.18
"Castilla-La Mancha",2006,"de 40 a 44 años","8","mayores",151774,1
"Castilla-La Mancha",2006,"de 40 a 44 años","8","activos",120822,0.8
"Castilla-La Mancha",2006,"de 40 a 44 años","8","ocupados",112379,0.93
"Castilla-La Mancha",2006,"de 40 a 44 años","8","asalariados",85598,0.76
"Castilla-La Mancha",2006,"de 40 a 44 años","8","asal_temp",20710,0.24
"Castilla-La Mancha",2006,"de 40 a 44 años","8","asal_temp_parc",2973,0.14
"Castilla-La Mancha",2006,"de 40 a 44 años","8","asal_temp_parc_inv",1604,0.08
"Castilla-La Mancha",2006,"de 40 a 44 años","8","asal_temp_comp",17737,0.86
"Castilla-La Mancha",2006,"de 40 a 44 años","8","asal_indef",64888,0.76
"Castilla-La Mancha",2006,"de 40 a 44 años","8","asal_indef_parc",5228,0.08
"Castilla-La Mancha",2006,"de 40 a 44 años","8","asal_indef_parc_inv",1850,0.03
"Castilla-La Mancha",2006,"de 40 a 44 años","8","asal_indef_comp",59660,0.92
"Castilla-La Mancha",2006,"de 40 a 44 años","8","parados",8442,0.07
"Castilla-La Mancha",2006,"de 40 a 44 años","8","para_b_4mas_a",511,0.06
"Castilla-La Mancha",2006,"de 40 a 44 años","8","para_b_2a4a",848,0.1
"Castilla-La Mancha",2006,"de 40 a 44 años","8","para_b_1a2a",2027,0.24
"Castilla-La Mancha",2006,"de 40 a 44 años","8","para_b_6ma1a",1344,0.16
"Castilla-La Mancha",2006,"de 40 a 44 años","8","para_b_menos6m",2894,0.34
"Castilla-La Mancha",2006,"de 40 a 44 años","8","inac_desanim",1558,0.05
"Castilla-La Mancha",2006,"de 40 a 44 años","8","inactivos",30953,0.2
"Castilla-La Mancha",2006,"65 o más años","8","mayores",343964,1
"Castilla-La Mancha",2006,"65 o más años","8","activos",5728,0.02
"Castilla-La Mancha",2006,"65 o más años","8","ocupados",5615,0.98
"Castilla-La Mancha",2006,"65 o más años","8","asalariados",1452,0.26
"Castilla-La Mancha",2006,"65 o más años","8","asal_temp",247,0.17
"Castilla-La Mancha",2006,"65 o más años","8","asal_temp_parc",129,0.52
"Castilla-La Mancha",2006,"65 o más años","8","asal_temp_parc_inv",28,0.11
"Castilla-La Mancha",2006,"65 o más años","8","asal_temp_comp",118,0.48
"Castilla-La Mancha",2006,"65 o más años","8","asal_indef",1205,0.83
"Castilla-La Mancha",2006,"65 o más años","8","asal_indef_parc",758,0.63
"Castilla-La Mancha",2006,"65 o más años","8","asal_indef_parc_inv",22,0.02
"Castilla-La Mancha",2006,"65 o más años","8","asal_indef_comp",447,0.37
"Castilla-La Mancha",2006,"65 o más años","8","parados",114,0.02
"Castilla-La Mancha",2006,"65 o más años","8","para_b_4mas_a",0,0
"Castilla-La Mancha",2006,"65 o más años","8","para_b_2a4a",0,0
"Castilla-La Mancha",2006,"65 o más años","8","para_b_1a2a",39,0.34
"Castilla-La Mancha",2006,"65 o más años","8","para_b_6ma1a",0,0
"Castilla-La Mancha",2006,"65 o más años","8","para_b_menos6m",74,0.65
"Castilla-La Mancha",2006,"65 o más años","8","inac_desanim",563,0
"Castilla-La Mancha",2006,"65 o más años","8","inactivos",338235,0.98
"Castilla-La Mancha",2006,"de 55 a 59 años","8","mayores",93823,1
"Castilla-La Mancha",2006,"de 55 a 59 años","8","activos",51373,0.55
"Castilla-La Mancha",2006,"de 55 a 59 años","8","ocupados",48192,0.94
"Castilla-La Mancha",2006,"de 55 a 59 años","8","asalariados",33027,0.69
"Castilla-La Mancha",2006,"de 55 a 59 años","8","asal_temp",6714,0.2
"Castilla-La Mancha",2006,"de 55 a 59 años","8","asal_temp_parc",1071,0.16
"Castilla-La Mancha",2006,"de 55 a 59 años","8","asal_temp_parc_inv",442,0.07
"Castilla-La Mancha",2006,"de 55 a 59 años","8","asal_temp_comp",5643,0.84
"Castilla-La Mancha",2006,"de 55 a 59 años","8","asal_indef",26312,0.8
"Castilla-La Mancha",2006,"de 55 a 59 años","8","asal_indef_parc",1393,0.05
"Castilla-La Mancha",2006,"de 55 a 59 años","8","asal_indef_parc_inv",350,0.01
"Castilla-La Mancha",2006,"de 55 a 59 años","8","asal_indef_comp",24920,0.95
"Castilla-La Mancha",2006,"de 55 a 59 años","8","parados",3181,0.06
"Castilla-La Mancha",2006,"de 55 a 59 años","8","para_b_4mas_a",435,0.14
"Castilla-La Mancha",2006,"de 55 a 59 años","8","para_b_2a4a",391,0.12
"Castilla-La Mancha",2006,"de 55 a 59 años","8","para_b_1a2a",643,0.2
"Castilla-La Mancha",2006,"de 55 a 59 años","8","para_b_6ma1a",631,0.2
"Castilla-La Mancha",2006,"de 55 a 59 años","8","para_b_menos6m",747,0.23
"Castilla-La Mancha",2006,"de 55 a 59 años","8","inac_desanim",2175,0.05
"Castilla-La Mancha",2006,"de 55 a 59 años","8","inactivos",42450,0.45
"Castilla-La Mancha",2006,"de 30 a 34 años","8","mayores",158286,1
"Castilla-La Mancha",2006,"de 30 a 34 años","8","activos",132981,0.84
"Castilla-La Mancha",2006,"de 30 a 34 años","8","ocupados",124173,0.93
"Castilla-La Mancha",2006,"de 30 a 34 años","8","asalariados",104392,0.84
"Castilla-La Mancha",2006,"de 30 a 34 años","8","asal_temp",37461,0.36
"Castilla-La Mancha",2006,"de 30 a 34 años","8","asal_temp_parc",4353,0.12
"Castilla-La Mancha",2006,"de 30 a 34 años","8","asal_temp_parc_inv",2124,0.06
"Castilla-La Mancha",2006,"de 30 a 34 años","8","asal_temp_comp",33108,0.88
"Castilla-La Mancha",2006,"de 30 a 34 años","8","asal_indef",66931,0.64
"Castilla-La Mancha",2006,"de 30 a 34 años","8","asal_indef_parc",4984,0.07
"Castilla-La Mancha",2006,"de 30 a 34 años","8","asal_indef_parc_inv",1270,0.02
"Castilla-La Mancha",2006,"de 30 a 34 años","8","asal_indef_comp",61947,0.93
"Castilla-La Mancha",2006,"de 30 a 34 años","8","parados",8808,0.07
"Castilla-La Mancha",2006,"de 30 a 34 años","8","para_b_4mas_a",461,0.05
"Castilla-La Mancha",2006,"de 30 a 34 años","8","para_b_2a4a",959,0.11
"Castilla-La Mancha",2006,"de 30 a 34 años","8","para_b_1a2a",1684,0.19
"Castilla-La Mancha",2006,"de 30 a 34 años","8","para_b_6ma1a",1252,0.14
"Castilla-La Mancha",2006,"de 30 a 34 años","8","para_b_menos6m",3480,0.4
"Castilla-La Mancha",2006,"de 30 a 34 años","8","inac_desanim",572,0.02
"Castilla-La Mancha",2006,"de 30 a 34 años","8","inactivos",25304,0.16
"Castilla-La Mancha",2006,"de 25 a 29 años","8","mayores",154422,1
"Castilla-La Mancha",2006,"de 25 a 29 años","8","activos",128836,0.83
"Castilla-La Mancha",2006,"de 25 a 29 años","8","ocupados",114226,0.89
"Castilla-La Mancha",2006,"de 25 a 29 años","8","asalariados",99689,0.87
"Castilla-La Mancha",2006,"de 25 a 29 años","8","asal_temp",46456,0.47
"Castilla-La Mancha",2006,"de 25 a 29 años","8","asal_temp_parc",5541,0.12
"Castilla-La Mancha",2006,"de 25 a 29 años","8","asal_temp_parc_inv",3768,0.08
"Castilla-La Mancha",2006,"de 25 a 29 años","8","asal_temp_comp",40915,0.88
"Castilla-La Mancha",2006,"de 25 a 29 años","8","asal_indef",53234,0.53
"Castilla-La Mancha",2006,"de 25 a 29 años","8","asal_indef_parc",3624,0.07
"Castilla-La Mancha",2006,"de 25 a 29 años","8","asal_indef_parc_inv",1738,0.03
"Castilla-La Mancha",2006,"de 25 a 29 años","8","asal_indef_comp",49609,0.93
"Castilla-La Mancha",2006,"de 25 a 29 años","8","parados",14611,0.11
"Castilla-La Mancha",2006,"de 25 a 29 años","8","para_b_4mas_a",446,0.03
"Castilla-La Mancha",2006,"de 25 a 29 años","8","para_b_2a4a",1129,0.08
"Castilla-La Mancha",2006,"de 25 a 29 años","8","para_b_1a2a",2261,0.15
"Castilla-La Mancha",2006,"de 25 a 29 años","8","para_b_6ma1a",2722,0.19
"Castilla-La Mancha",2006,"de 25 a 29 años","8","para_b_menos6m",6469,0.44
"Castilla-La Mancha",2006,"de 25 a 29 años","8","inac_desanim",908,0.04
"Castilla-La Mancha",2006,"de 25 a 29 años","8","inactivos",25585,0.17
"Castilla-La Mancha",2006,"de 45 a 49 años","8","mayores",134955,1
"Castilla-La Mancha",2006,"de 45 a 49 años","8","activos",101358,0.75
"Castilla-La Mancha",2006,"de 45 a 49 años","8","ocupados",94830,0.94
"Castilla-La Mancha",2006,"de 45 a 49 años","8","asalariados",71006,0.75
"Castilla-La Mancha",2006,"de 45 a 49 años","8","asal_temp",17308,0.24
"Castilla-La Mancha",2006,"de 45 a 49 años","8","asal_temp_parc",3761,0.22
"Castilla-La Mancha",2006,"de 45 a 49 años","8","asal_temp_parc_inv",2112,0.12
"Castilla-La Mancha",2006,"de 45 a 49 años","8","asal_temp_comp",13547,0.78
"Castilla-La Mancha",2006,"de 45 a 49 años","8","asal_indef",53698,0.76
"Castilla-La Mancha",2006,"de 45 a 49 años","8","asal_indef_parc",2943,0.05
"Castilla-La Mancha",2006,"de 45 a 49 años","8","asal_indef_parc_inv",715,0.01
"Castilla-La Mancha",2006,"de 45 a 49 años","8","asal_indef_comp",50755,0.95
"Castilla-La Mancha",2006,"de 45 a 49 años","8","parados",6528,0.06
"Castilla-La Mancha",2006,"de 45 a 49 años","8","para_b_4mas_a",430,0.07
"Castilla-La Mancha",2006,"de 45 a 49 años","8","para_b_2a4a",750,0.11
"Castilla-La Mancha",2006,"de 45 a 49 años","8","para_b_1a2a",856,0.13
"Castilla-La Mancha",2006,"de 45 a 49 años","8","para_b_6ma1a",1011,0.15
"Castilla-La Mancha",2006,"de 45 a 49 años","8","para_b_menos6m",2754,0.42
"Castilla-La Mancha",2006,"de 45 a 49 años","8","inac_desanim",2128,0.06
"Castilla-La Mancha",2006,"de 45 a 49 años","8","inactivos",33597,0.25
"Castilla-La Mancha",2006,"de 16 a 19 años","8","mayores",91262,1
"Castilla-La Mancha",2006,"de 16 a 19 años","8","activos",29790,0.33
"Castilla-La Mancha",2006,"de 16 a 19 años","8","ocupados",22478,0.75
"Castilla-La Mancha",2006,"de 16 a 19 años","8","asalariados",19631,0.87
"Castilla-La Mancha",2006,"de 16 a 19 años","8","asal_temp",16328,0.83
"Castilla-La Mancha",2006,"de 16 a 19 años","8","asal_temp_parc",2197,0.13
"Castilla-La Mancha",2006,"de 16 a 19 años","8","asal_temp_parc_inv",1017,0.06
"Castilla-La Mancha",2006,"de 16 a 19 años","8","asal_temp_comp",14131,0.87
"Castilla-La Mancha",2006,"de 16 a 19 años","8","asal_indef",3303,0.17
"Castilla-La Mancha",2006,"de 16 a 19 años","8","asal_indef_parc",317,0.1
"Castilla-La Mancha",2006,"de 16 a 19 años","8","asal_indef_parc_inv",0,0
"Castilla-La Mancha",2006,"de 16 a 19 años","8","asal_indef_comp",2986,0.9
"Castilla-La Mancha",2006,"de 16 a 19 años","8","parados",7312,0.25
"Castilla-La Mancha",2006,"de 16 a 19 años","8","para_b_4mas_a",174,0.02
"Castilla-La Mancha",2006,"de 16 a 19 años","8","para_b_2a4a",233,0.03
"Castilla-La Mancha",2006,"de 16 a 19 años","8","para_b_1a2a",737,0.1
"Castilla-La Mancha",2006,"de 16 a 19 años","8","para_b_6ma1a",742,0.1
"Castilla-La Mancha",2006,"de 16 a 19 años","8","para_b_menos6m",3978,0.54
"Castilla-La Mancha",2006,"de 16 a 19 años","8","inac_desanim",412,0.01
"Castilla-La Mancha",2006,"de 16 a 19 años","8","inactivos",61472,0.67
"Castilla-La Mancha",2006,"de 20 a 24 años","8","mayores",129745,1
"Castilla-La Mancha",2006,"de 20 a 24 años","8","activos",90831,0.7
"Castilla-La Mancha",2006,"de 20 a 24 años","8","ocupados",77632,0.85
"Castilla-La Mancha",2006,"de 20 a 24 años","8","asalariados",68923,0.89
"Castilla-La Mancha",2006,"de 20 a 24 años","8","asal_temp",40741,0.59
"Castilla-La Mancha",2006,"de 20 a 24 años","8","asal_temp_parc",5677,0.14
"Castilla-La Mancha",2006,"de 20 a 24 años","8","asal_temp_parc_inv",1976,0.05
"Castilla-La Mancha",2006,"de 20 a 24 años","8","asal_temp_comp",35064,0.86
"Castilla-La Mancha",2006,"de 20 a 24 años","8","asal_indef",28182,0.41
"Castilla-La Mancha",2006,"de 20 a 24 años","8","asal_indef_parc",1689,0.06
"Castilla-La Mancha",2006,"de 20 a 24 años","8","asal_indef_parc_inv",844,0.03
"Castilla-La Mancha",2006,"de 20 a 24 años","8","asal_indef_comp",26493,0.94
"Castilla-La Mancha",2006,"de 20 a 24 años","8","parados",13200,0.15
"Castilla-La Mancha",2006,"de 20 a 24 años","8","para_b_4mas_a",374,0.03
"Castilla-La Mancha",2006,"de 20 a 24 años","8","para_b_2a4a",1038,0.08
"Castilla-La Mancha",2006,"de 20 a 24 años","8","para_b_1a2a",1695,0.13
"Castilla-La Mancha",2006,"de 20 a 24 años","8","para_b_6ma1a",1276,0.1
"Castilla-La Mancha",2006,"de 20 a 24 años","8","para_b_menos6m",6331,0.48
"Castilla-La Mancha",2006,"de 20 a 24 años","8","inac_desanim",263,0.01
"Castilla-La Mancha",2006,"de 20 a 24 años","8","inactivos",38913,0.3
"Cataluña",2006,"65 o más años","9","mayores",1124890,1
"Cataluña",2006,"65 o más años","9","activos",31506,0.03
"Cataluña",2006,"65 o más años","9","ocupados",31044,0.99
"Cataluña",2006,"65 o más años","9","asalariados",10574,0.34
"Cataluña",2006,"65 o más años","9","asal_temp",1338,0.13
"Cataluña",2006,"65 o más años","9","asal_temp_parc",915,0.68
"Cataluña",2006,"65 o más años","9","asal_temp_parc_inv",137,0.1
"Cataluña",2006,"65 o más años","9","asal_temp_comp",422,0.32
"Cataluña",2006,"65 o más años","9","asal_indef",9236,0.87
"Cataluña",2006,"65 o más años","9","asal_indef_parc",3753,0.41
"Cataluña",2006,"65 o más años","9","asal_indef_parc_inv",249,0.03
"Cataluña",2006,"65 o más años","9","asal_indef_comp",5483,0.59
"Cataluña",2006,"65 o más años","9","parados",462,0.01
"Cataluña",2006,"65 o más años","9","para_b_4mas_a",0,0
"Cataluña",2006,"65 o más años","9","para_b_2a4a",0,0
"Cataluña",2006,"65 o más años","9","para_b_1a2a",266,0.58
"Cataluña",2006,"65 o más años","9","para_b_6ma1a",82,0.18
"Cataluña",2006,"65 o más años","9","para_b_menos6m",115,0.25
"Cataluña",2006,"65 o más años","9","inac_desanim",56,0
"Cataluña",2006,"65 o más años","9","inactivos",1093384,0.97
"Cataluña",2006,"de 35 a 39 años","9","mayores",598827,1
"Cataluña",2006,"de 35 a 39 años","9","activos",532497,0.89
"Cataluña",2006,"de 35 a 39 años","9","ocupados",502267,0.94
